EQUIPO_LOCAL;EQUIPO_VISITANTE;GOLES_LOCAL;GOLES_VISITANTE;Estadio;idJor;idPar;
Murcia;Salamanca;0;0;Enrique Roca de Murcia;2004092;24578;
Murcia;Salamanca;1;0;Enrique Roca de Murcia;1981272;6746;
Murcia;Salamanca;1;0;Enrique Roca de Murcia;1983211;7731;
Murcia;Salamanca;1;0;Enrique Roca de Murcia;2006222;26402;
Murcia;Salamanca;1;1;Enrique Roca de Murcia;1980191;5655;
Murcia;Salamanca;1;1;Enrique Roca de Murcia;2002362;23190;
Murcia;Salamanca;1;2;Enrique Roca de Murcia;2000212;21343;
Murcia;Salamanca;2;1;Enrique Roca de Murcia;1974021;1388;
Murcia;Salamanca;2;1;Enrique Roca de Murcia;1990102;13170;
Murcia;Salamanca;2;1;Enrique Roca de Murcia;2008412;28298;
Murcia;Salamanca;2;2;Enrique Roca de Murcia;2009052;28746;
Murcia;Salamanca;3;3;Enrique Roca de Murcia;2001052;22009;
Murcia;Sant Andreu;1;0;Enrique Roca de Murcia;1972242;543;
Murcia;Sant Andreu;3;1;Enrique Roca de Murcia;1975192;2551;
Murcia;Sestao;0;0;Enrique Roca de Murcia;1991182;14012;
Murcia;Sestao;1;0;Enrique Roca de Murcia;1985292;9509;
Murcia;Sestao;1;0;Enrique Roca de Murcia;1989212;12515;
Murcia;Sestao;3;1;Enrique Roca de Murcia;1990142;13209;
Murcia;Sevilla B;1;0;Enrique Roca de Murcia;2008092;27946;
Murcia;Sevilla;0;0;Enrique Roca de Murcia;1980251;5709;
Murcia;Sevilla;0;0;Enrique Roca de Murcia;2007341;26965;
Murcia;Sevilla;1;0;Enrique Roca de Murcia;1987221;10615;
Murcia;Sevilla;1;1;Enrique Roca de Murcia;1983071;7604;
Murcia;Sevilla;1;1;Enrique Roca de Murcia;2000222;21353;
Murcia;Sevilla;1;2;Enrique Roca de Murcia;1988361;11518;
Murcia;Sevilla;1;3;Enrique Roca de Murcia;2003241;23496;
Murcia;Sevilla;2;0;Enrique Roca de Murcia;1972222;522;
Murcia;Sevilla;2;0;Enrique Roca de Murcia;1984291;8489;
Murcia;Sevilla;2;0;Enrique Roca de Murcia;1986381;9943;
Murcia;Sevilla;2;1;Enrique Roca de Murcia;1986321;9887;
Murcia;Sporting Gijón;0;0;Enrique Roca de Murcia;1987371;10766;
Murcia;Sporting Gijón;0;0;Enrique Roca de Murcia;2002322;23147;
Murcia;Sporting Gijón;0;3;Enrique Roca de Murcia;1984091;8309;
Murcia;Sporting Gijón;0;3;Enrique Roca de Murcia;1988251;11409;
Murcia;Sporting Gijón;1;0;Enrique Roca de Murcia;2005212;25553;
Murcia;Sporting Gijón;1;1;Enrique Roca de Murcia;2012232;31480;
Murcia;Sporting Gijón;1;1;Enrique Roca de Murcia;2013142;32229;
Murcia;Sporting Gijón;1;3;Enrique Roca de Murcia;2004022;24501;
Murcia;Sporting Gijón;2;0;Enrique Roca de Murcia;1986221;9798;
Murcia;Sporting Gijón;2;1;Enrique Roca de Murcia;1973061;736;
Murcia;Sporting Gijón;2;1;Enrique Roca de Murcia;1974331;1667;
Murcia;Sporting Gijón;2;1;Enrique Roca de Murcia;1980281;5735;
Murcia;Sporting Gijón;2;1;Enrique Roca de Murcia;1983121;7650;
Murcia;Sporting Gijón;3;1;Enrique Roca de Murcia;2001072;22031;
Murcia;Sporting Gijón;3;1;Enrique Roca de Murcia;2006302;26492;
Murcia;Sporting Gijón;5;0;Enrique Roca de Murcia;2000262;21396;
Murcia;Tenerife;0;1;Enrique Roca de Murcia;2000382;21528;
Murcia;Tenerife;1;0;Enrique Roca de Murcia;2004352;24865;
Murcia;Tenerife;1;1;Enrique Roca de Murcia;1975242;2600;
Murcia;Tenerife;1;2;Enrique Roca de Murcia;2013202;32296;
Murcia;Tenerife;1;4;Enrique Roca de Murcia;2006422;26626;
Murcia;Tenerife;2;0;Enrique Roca de Murcia;1985222;9441;
Murcia;Tenerife;2;0;Enrique Roca de Murcia;2002192;23005;
Murcia;Tenerife;2;2;Enrique Roca de Murcia;2005412;25773;
Murcia;Tenerife;2;2;Enrique Roca de Murcia;2008152;28011;
Murcia;Tenerife;3;0;Enrique Roca de Murcia;1972122;421;
Murcia;Tenerife;6;0;Enrique Roca de Murcia;1977312;4042;
Murcia;Terrassa;0;0;Enrique Roca de Murcia;2002062;22862;
Murcia;Terrassa;0;1;Enrique Roca de Murcia;2004172;24666;
Murcia;Terrassa;1;0;Enrique Roca de Murcia;1977252;3982;
Murcia;Terrassa;1;2;Enrique Roca de Murcia;1975022;2381;
Murcia;Terrassa;2;0;Enrique Roca de Murcia;1978242;4660;
Murcia;Toledo;0;1;Enrique Roca de Murcia;1993212;15571;
Murcia;Univ.Las Palma;1;1;Enrique Roca de Murcia;2000162;21287;
Murcia;Valencia B;5;0;Enrique Roca de Murcia;1972202;501;
Murcia;Valencia;0;0;Enrique Roca de Murcia;1987241;10634;
Murcia;Valencia;0;1;Enrique Roca de Murcia;1988231;11388;
Murcia;Valencia;0;2;Enrique Roca de Murcia;1980121;5591;
Murcia;Valencia;0;3;Enrique Roca de Murcia;1984051;8272;
Murcia;Valencia;1;0;Enrique Roca de Murcia;1973131;799;
Murcia;Valencia;1;0;Enrique Roca de Murcia;2007311;26935;
Murcia;Valencia;1;5;Enrique Roca de Murcia;1974171;1523;
Murcia;Valencia;2;2;Enrique Roca de Murcia;2003121;23375;
Murcia;Valencia;3;3;Enrique Roca de Murcia;1983341;7848;
Murcia;Valladolid;0;0;Enrique Roca de Murcia;1979052;5155;
Murcia;Valladolid;0;0;Enrique Roca de Murcia;1980051;5528;
Murcia;Valladolid;0;1;Enrique Roca de Murcia;2004132;24623;
Murcia;Valladolid;0;1;Enrique Roca de Murcia;2007251;26874;
Murcia;Valladolid;0;2;Enrique Roca de Murcia;1975152;2511;
Murcia;Valladolid;1;0;Enrique Roca de Murcia;1986341;9906;
Murcia;Valladolid;1;1;Enrique Roca de Murcia;1987351;10748;
Murcia;Valladolid;1;2;Enrique Roca de Murcia;1983301;7812;
Murcia;Valladolid;1;2;Enrique Roca de Murcia;1984271;8471;
Murcia;Valladolid;1;4;Enrique Roca de Murcia;2006142;26317;
Murcia;Valladolid;2;0;Enrique Roca de Murcia;2011262;30668;
Murcia;Valladolid;2;1;Enrique Roca de Murcia;1972022;321;
Murcia;Valladolid;2;1;Enrique Roca de Murcia;1988111;11270;
Murcia;Valladolid;2;1;Enrique Roca de Murcia;2003351;23607;
Murcia;Valladolid;2;2;Enrique Roca de Murcia;2005222;25564;
Murcia;Valladolid;3;1;Enrique Roca de Murcia;1977052;3782;
Murcia;Valladolid;4;1;Enrique Roca de Murcia;1986441;9997;
Murcia;Valladolid;4;2;Enrique Roca de Murcia;1978302;4719;
Murcia;Vecindario;4;3;Enrique Roca de Murcia;2006202;26384;
Murcia;Villarreal B;2;2;Enrique Roca de Murcia;2009372;29097;
Murcia;Villarreal B;3;1;Enrique Roca de Murcia;2011102;30492;
Murcia;Villarreal;0;1;Enrique Roca de Murcia;2007231;26854;
Murcia;Villarreal;1;1;Enrique Roca de Murcia;2003151;23407;
Murcia;Villarreal;1;1;Enrique Roca de Murcia;2012342;31601;
Murcia;Villarreal;3;1;Enrique Roca de Murcia;1993362;15721;
Murcia;Xerez;0;0;Enrique Roca de Murcia;1990262;13329;
Murcia;Xerez;0;0;Enrique Roca de Murcia;2001342;22327;
Murcia;Xerez;0;0;Enrique Roca de Murcia;2011082;30470;
Murcia;Xerez;0;1;Enrique Roca de Murcia;2005172;25510;
Murcia;Xerez;1;0;Enrique Roca de Murcia;1982312;7472;
Murcia;Xerez;1;1;Enrique Roca de Murcia;2002102;22905;
Murcia;Xerez;1;1;Enrique Roca de Murcia;2004392;24908;
Murcia;Xerez;1;2;Enrique Roca de Murcia;2008312;28188;
Murcia;Xerez;2;0;Enrique Roca de Murcia;1989382;12684;
Murcia;Xerez;3;0;Enrique Roca de Murcia;2006342;26537;
Murcia;Xerez;3;1;Enrique Roca de Murcia;2012282;31535;
Murcia;Zaragoza B;2;1;Enrique Roca de Murcia;1985272;9489;
Murcia;Zaragoza;0;0;Enrique Roca de Murcia;1983031;7569;
Murcia;Zaragoza;0;0;Enrique Roca de Murcia;1990013;13452;
Murcia;Zaragoza;0;1;Enrique Roca de Murcia;1980031;5511;
Murcia;Zaragoza;0;3;Enrique Roca de Murcia;1984151;8363;
Murcia;Zaragoza;0;3;Enrique Roca de Murcia;1988291;11450;
Murcia;Zaragoza;1;0;Enrique Roca de Murcia;1973251;907;
Murcia;Zaragoza;1;0;Enrique Roca de Murcia;2003221;23477;
Murcia;Zaragoza;1;1;Enrique Roca de Murcia;1987191;10586;
Murcia;Zaragoza;1;1;Enrique Roca de Murcia;2013402;32515;
Murcia;Zaragoza;1;2;Enrique Roca de Murcia;1986061;9654;
Murcia;Zaragoza;1;4;Enrique Roca de Murcia;2008262;28133;
Murcia;Zaragoza;1;5;Enrique Roca de Murcia;1974291;1632;
Murcia;Zaragoza;2;0;Enrique Roca de Murcia;2002242;23060;
Murcia;Zaragoza;2;1;Enrique Roca de Murcia;2007011;26634;
Murcia;Zaragoza;4;2;Enrique Roca de Murcia;1977272;4002;
Numancia;Alavés;0;0;Nuevo Los Pajaritos;1999181;20069;
Numancia;Alavés;0;0;Nuevo Los Pajaritos;2007382;27424;
Numancia;Alavés;0;1;Nuevo Los Pajaritos;2015202;33840;
Numancia;Alavés;0;2;Nuevo Los Pajaritos;1997152;18741;
Numancia;Alavés;0;2;Nuevo Los Pajaritos;2013202;32297;
Numancia;Alavés;1;0;Nuevo Los Pajaritos;2014362;33319;
Numancia;Alavés;1;1;Nuevo Los Pajaritos;2006132;26305;
Numancia;Alavés;2;1;Nuevo Los Pajaritos;2000381;21110;
Numancia;Alavés;3;1;Nuevo Los Pajaritos;2003402;24075;
Numancia;Albacete;0;0;Nuevo Los Pajaritos;2004051;24149;
Numancia;Albacete;0;1;Nuevo Los Pajaritos;2010172;29720;
Numancia;Albacete;1;0;Nuevo Los Pajaritos;2001062;22019;
Numancia;Albacete;1;0;Nuevo Los Pajaritos;2005382;25737;
Numancia;Albacete;1;0;Nuevo Los Pajaritos;2007252;27281;
Numancia;Albacete;1;1;Nuevo Los Pajaritos;1997292;18895;
Numancia;Albacete;1;1;Nuevo Los Pajaritos;1998072;19500;
Numancia;Albacete;1;1;Nuevo Los Pajaritos;2006352;26547;
Numancia;Albacete;1;1;Nuevo Los Pajaritos;2009352;29076;
Numancia;Albacete;1;1;Nuevo Los Pajaritos;2014262;33209;
Numancia;Albacete;1;2;Nuevo Los Pajaritos;2002032;22827;
Numancia;Alcorcón;0;1;Nuevo Los Pajaritos;2011422;30841;
Numancia;Alcorcón;0;1;Nuevo Los Pajaritos;2012102;31337;
Numancia;Alcorcón;0;1;Nuevo Los Pajaritos;2013302;32406;
Numancia;Alcorcón;2;1;Nuevo Los Pajaritos;2010112;29652;
Numancia;Alcorcón;2;2;Nuevo Los Pajaritos;2014202;33143;
Numancia;Alcoyano;2;0;Nuevo Los Pajaritos;2011232;30632;
Numancia;Algeciras;0;1;Nuevo Los Pajaritos;2003202;23856;
Numancia;Almería;0;0;Nuevo Los Pajaritos;2002152;22961;
Numancia;Almería;0;0;Nuevo Los Pajaritos;2003162;23813;
Numancia;Almería;0;0;Nuevo Los Pajaritos;2012142;31382;
Numancia;Almería;1;0;Nuevo Los Pajaritos;2011092;30478;
Numancia;Almería;1;1;Nuevo Los Pajaritos;2006092;26262;
Numancia;Almería;2;1;Nuevo Los Pajaritos;2008141;27606;
Numancia;Almería;3;0;Nuevo Los Pajaritos;2005012;25331;
Numancia;At. Madrid B;0;0;Nuevo Los Pajaritos;1997112;18697;
Numancia;At. Madrid B;2;1;Nuevo Los Pajaritos;1998132;19566;
Numancia;At. Madrid;1;0;Nuevo Los Pajaritos;2004311;24410;
Numancia;At. Madrid;1;1;Nuevo Los Pajaritos;2008121;27585;
Numancia;At. Madrid;1;2;Nuevo Los Pajaritos;2001102;22063;
Numancia;At. Madrid;3;0;Nuevo Los Pajaritos;1999301;20190;
Numancia;Ath. Bilbao;0;0;Nuevo Los Pajaritos;2000051;20780;
Numancia;Ath. Bilbao;1;1;Nuevo Los Pajaritos;1999041;19928;
Numancia;Ath. Bilbao;1;1;Nuevo Los Pajaritos;2004181;24277;
Numancia;Ath. Bilbao;1;2;Nuevo Los Pajaritos;2008321;27786;
Numancia;Badajoz;0;0;Nuevo Los Pajaritos;1997052;18632;
Numancia;Badajoz;1;2;Nuevo Los Pajaritos;2001252;22230;
Numancia;Badajoz;2;1;Nuevo Los Pajaritos;1998032;19457;
Numancia;Badajoz;4;0;Nuevo Los Pajaritos;2002392;23225;
Numancia;Barcelona B;0;1;Nuevo Los Pajaritos;2012342;31602;
Numancia;Barcelona B;0;2;Nuevo Los Pajaritos;1998272;19720;
Numancia;Barcelona B;1;0;Nuevo Los Pajaritos;2013122;32208;
Numancia;Barcelona B;1;0;Nuevo Los Pajaritos;2014342;33296;
Numancia;Barcelona B;3;0;Nuevo Los Pajaritos;2011402;30820;
Numancia;Barcelona B;4;6;Nuevo Los Pajaritos;2010262;29817;
Numancia;Barcelona;1;0;Nuevo Los Pajaritos;2008011;27477;
Numancia;Barcelona;1;1;Nuevo Los Pajaritos;2000271;21000;
Numancia;Barcelona;1;1;Nuevo Los Pajaritos;2004251;24349;
Numancia;Barcelona;3;3;Nuevo Los Pajaritos;1999081;19969;
Numancia;Betis;1;1;Nuevo Los Pajaritos;2004011;24107;
Numancia;Betis;1;1;Nuevo Los Pajaritos;2014232;33175;
Numancia;Betis;1;2;Nuevo Los Pajaritos;1999381;20269;
Numancia;Betis;1;2;Nuevo Los Pajaritos;2010152;29697;
Numancia;Betis;2;4;Nuevo Los Pajaritos;2008101;27566;
Numancia;Betis;3;0;Nuevo Los Pajaritos;2009192;28899;
Numancia;Burgos;1;5;Nuevo Los Pajaritos;2001162;22130;
Numancia;Cádiz;0;1;Nuevo Los Pajaritos;2007342;27379;
Numancia;Cádiz;1;0;Nuevo Los Pajaritos;2006312;26504;
Numancia;Cádiz;1;3;Nuevo Los Pajaritos;2009212;28921;
Numancia;Cádiz;2;0;Nuevo Los Pajaritos;2003322;23989;
Numancia;Cartagena;0;0;Nuevo Los Pajaritos;2011162;30557;
Numancia;Cartagena;2;0;Nuevo Los Pajaritos;2010042;29576;
Numancia;Cartagena;2;1;Nuevo Los Pajaritos;2009152;28856;
Numancia;Castellón;2;1;Nuevo Los Pajaritos;2005232;25573;
Numancia;Castellón;2;1;Nuevo Los Pajaritos;2006112;26283;
Numancia;Castellón;2;1;Nuevo Los Pajaritos;2009392;29120;
Numancia;Castellón;2;2;Nuevo Los Pajaritos;2007402;27445;
Numancia;Celta;0;0;Nuevo Los Pajaritos;2009222;28932;
Numancia;Celta;0;2;Nuevo Los Pajaritos;2011072;30456;
Numancia;Celta;1;2;Nuevo Los Pajaritos;2007302;27336;
Numancia;Celta;1;3;Nuevo Los Pajaritos;2010022;29554;
Numancia;Celta;3;1;Nuevo Los Pajaritos;1999141;20030;
Numancia;Celta;4;2;Nuevo Los Pajaritos;2000161;20892;
Numancia;Compostela;1;0;Nuevo Los Pajaritos;1998182;19621;
Numancia;Compostela;2;2;Nuevo Los Pajaritos;2002112;22916;
Numancia;Córdoba;0;0;Nuevo Los Pajaritos;2002272;23091;
Numancia;Córdoba;0;2;Nuevo Los Pajaritos;2001282;22261;
Numancia;Córdoba;1;0;Nuevo Los Pajaritos;2003012;23647;
Numancia;Córdoba;1;0;Nuevo Los Pajaritos;2012422;31689;
Numancia;Córdoba;1;1;Nuevo Los Pajaritos;2010072;29608;
Numancia;Córdoba;2;1;Nuevo Los Pajaritos;2007182;27204;
Numancia;Córdoba;2;2;Nuevo Los Pajaritos;2009112;28812;
Numancia;Córdoba;3;0;Nuevo Los Pajaritos;2013262;32360;
Numancia;Córdoba;5;0;Nuevo Los Pajaritos;2011252;30654;
Numancia;Dptivo. Coruña;0;1;Nuevo Los Pajaritos;2008251;27718;
Numancia;Dptivo. Coruña;0;3;Nuevo Los Pajaritos;2011382;30799;
Numancia;Dptivo. Coruña;1;0;Nuevo Los Pajaritos;1999241;20129;
Numancia;Dptivo. Coruña;1;1;Nuevo Los Pajaritos;2004381;24477;
Numancia;Dptivo. Coruña;1;2;Nuevo Los Pajaritos;2000071;20800;
Numancia;Dptivo. Coruña;2;1;Nuevo Los Pajaritos;2013402;32516;
Numancia;Éibar;0;0;Nuevo Los Pajaritos;1997312;18918;
Numancia;Éibar;1;0;Nuevo Los Pajaritos;2002372;23203;
Numancia;Éibar;1;1;Nuevo Los Pajaritos;2001182;22152;
Numancia;Éibar;1;1;Nuevo Los Pajaritos;2007202;27225;
Numancia;Éibar;1;1;Nuevo Los Pajaritos;2013422;32539;
Numancia;Éibar;1;2;Nuevo Los Pajaritos;2005102;25432;
Numancia;Éibar;2;1;Nuevo Los Pajaritos;1998092;19522;
Numancia;Éibar;2;3;Nuevo Los Pajaritos;2003342;24011;
Numancia;Ejido;1;0;Nuevo Los Pajaritos;2003272;23935;
Numancia;Ejido;1;2;Nuevo Los Pajaritos;2005342;25694;
Numancia;Ejido;2;2;Nuevo Los Pajaritos;2002252;23069;
Numancia;Ejido;2;2;Nuevo Los Pajaritos;2007422;27467;
Numancia;Ejido;3;0;Nuevo Los Pajaritos;2001322;22306;
Numancia;Ejido;3;1;Nuevo Los Pajaritos;2006402;26605;
Numancia;Elche;0;0;Nuevo Los Pajaritos;2015032;33654;
Numancia;Elche;0;1;Nuevo Los Pajaritos;2007232;27259;
Numancia;Elche;1;0;Nuevo Los Pajaritos;2002202;23015;
Numancia;Elche;1;1;Nuevo Los Pajaritos;2001082;22041;
Numancia;Elche;2;0;Nuevo Los Pajaritos;2003092;23737;
Numancia;Elche;2;0;Nuevo Los Pajaritos;2010062;29597;
Numancia;Elche;2;1;Nuevo Los Pajaritos;1997012;18590;
Numancia;Elche;3;0;Nuevo Los Pajaritos;2011292;30698;
Numancia;Elche;3;1;Nuevo Los Pajaritos;2005362;25716;
Numancia;Elche;3;1;Nuevo Los Pajaritos;2012302;31557;
Numancia;Elche;3;2;Nuevo Los Pajaritos;2006032;26198;
Numancia;Elche;4;1;Nuevo Los Pajaritos;2009022;28712;
Numancia;Espanyol;0;0;Nuevo Los Pajaritos;2004161;24258;
Numancia;Espanyol;0;0;Nuevo Los Pajaritos;2008301;27765;
Numancia;Espanyol;2;0;Nuevo Los Pajaritos;1999361;20248;
Numancia;Espanyol;2;1;Nuevo Los Pajaritos;2000361;21091;
Numancia;Extremadura;0;0;Nuevo Los Pajaritos;2001142;22108;
Numancia;Extremadura;0;3;Nuevo Los Pajaritos;1997032;18611;
Numancia;Ferrol;1;0;Nuevo Los Pajaritos;2007282;27314;
Numancia;Ferrol;1;1;Nuevo Los Pajaritos;2005142;25474;
Numancia;Ferrol;4;0;Nuevo Los Pajaritos;2001402;22395;
Numancia;Ferrol;4;2;Nuevo Los Pajaritos;2002312;23136;
Numancia;Getafe;0;0;Nuevo Los Pajaritos;2003182;23834;
Numancia;Getafe;1;0;Nuevo Los Pajaritos;2004031;24128;
Numancia;Getafe;1;3;Nuevo Los Pajaritos;2002132;22938;
Numancia;Getafe;2;0;Nuevo Los Pajaritos;2008181;27647;
Numancia;Gimn. Tarragon;0;0;Nuevo Los Pajaritos;2001122;22086;
Numancia;Gimn. Tarragon;0;0;Nuevo Los Pajaritos;2011032;30412;
Numancia;Gimn. Tarragon;0;1;Nuevo Los Pajaritos;2005182;25517;
Numancia;Gimn. Tarragon;1;0;Nuevo Los Pajaritos;2007102;27116;
Numancia;Gimn. Tarragon;1;0;Nuevo Los Pajaritos;2010092;29631;
Numancia;Gimn. Tarragon;1;1;Nuevo Los Pajaritos;2009262;28975;
Numancia;Gimn. Tarragon;1;1;Nuevo Los Pajaritos;2015102;33730;
Numancia;Girona;0;0;Nuevo Los Pajaritos;2013242;32337;
Numancia;Girona;1;0;Nuevo Los Pajaritos;2011052;30434;
Numancia;Girona;1;1;Nuevo Los Pajaritos;2015232;33874;
Numancia;Girona;2;1;Nuevo Los Pajaritos;2012322;31580;
Numancia;Girona;2;2;Nuevo Los Pajaritos;2014062;32989;
Numancia;Girona;3;1;Nuevo Los Pajaritos;2009082;28777;
Numancia;Girona;4;0;Nuevo Los Pajaritos;2010412;29983;
Numancia;Granada 74;0;2;Nuevo Los Pajaritos;2007142;27159;
Numancia;Granada 74;1;1;Nuevo Los Pajaritos;2005062;25388;
Numancia;Granada 74;2;1;Nuevo Los Pajaritos;2006182;26362;
Numancia;Granada 74;7;0;Nuevo Los Pajaritos;2003122;23769;
Numancia;Granada;3;2;Nuevo Los Pajaritos;2010132;29674;
Numancia;Guadalajara;2;2;Nuevo Los Pajaritos;2012382;31646;
Numancia;Guadalajara;4;0;Nuevo Los Pajaritos;2011012;30390;
Numancia;Hércules;0;0;Nuevo Los Pajaritos;1997422;19041;
Numancia;Hércules;1;0;Nuevo Los Pajaritos;2005262;25608;
Numancia;Hércules;1;1;Nuevo Los Pajaritos;2009332;29054;
Numancia;Hércules;1;1;Nuevo Los Pajaritos;2013102;32186;
Numancia;Hércules;2;0;Nuevo Los Pajaritos;1998052;19478;
Numancia;Hércules;2;1;Nuevo Los Pajaritos;2007262;27292;
Numancia;Hércules;2;1;Nuevo Los Pajaritos;2011182;30579;
Numancia;Hércules;2;2;Nuevo Los Pajaritos;2006332;26525;
Numancia;Hércules;3;2;Nuevo Los Pajaritos;2012402;31668;
Numancia;Huesca;1;0;Nuevo Los Pajaritos;2009282;28997;
Numancia;Huesca;1;1;Nuevo Los Pajaritos;2011142;30536;
Numancia;Huesca;1;2;Nuevo Los Pajaritos;2012232;31481;
Numancia;Huesca;3;1;Nuevo Los Pajaritos;2010312;29873;
Numancia;Jaén;1;0;Nuevo Los Pajaritos;2001382;22372;
Numancia;Jaén;2;2;Nuevo Los Pajaritos;1997392;19004;
Numancia;Jaén;4;2;Nuevo Los Pajaritos;2013022;32095;
Numancia;Las Palmas;0;0;Nuevo Los Pajaritos;1997332;18939;
Numancia;Las Palmas;0;0;Nuevo Los Pajaritos;1998112;19545;
Numancia;Las Palmas;0;1;Nuevo Los Pajaritos;2000121;20851;
Numancia;Las Palmas;0;1;Nuevo Los Pajaritos;2002402;23234;
Numancia;Las Palmas;1;1;Nuevo Los Pajaritos;2013042;32117;
Numancia;Las Palmas;2;0;Nuevo Los Pajaritos;2003032;23670;
Numancia;Las Palmas;3;0;Nuevo Los Pajaritos;2006382;26582;
Numancia;Las Palmas;3;0;Nuevo Los Pajaritos;2007012;27017;
Numancia;Las Palmas;3;0;Nuevo Los Pajaritos;2012202;31447;
Numancia;Las Palmas;3;1;Nuevo Los Pajaritos;2009242;28953;
Numancia;Las Palmas;3;2;Nuevo Los Pajaritos;2011122;30514;
Numancia;Las Palmas;4;0;Nuevo Los Pajaritos;2010192;29741;
Numancia;Las Palmas;4;2;Nuevo Los Pajaritos;2014302;33253;
Numancia;Leganés;1;0;Nuevo Los Pajaritos;2001202;22175;
Numancia;Leganés;1;1;Nuevo Los Pajaritos;1997132;18719;
Numancia;Leganés;1;1;Nuevo Los Pajaritos;1998232;19677;
Numancia;Leganés;1;1;Nuevo Los Pajaritos;2014102;33033;
Numancia;Leganés;1;2;Nuevo Los Pajaritos;2015162;33796;
Numancia;Leganés;2;1;Nuevo Los Pajaritos;2002232;23048;
Numancia;Leganés;3;0;Nuevo Los Pajaritos;2003312;23979;
Numancia;Levante;0;1;Nuevo Los Pajaritos;2005122;25453;
Numancia;Levante;0;1;Nuevo Los Pajaritos;2009312;29032;
Numancia;Levante;0;2;Nuevo Los Pajaritos;2002072;22871;
Numancia;Levante;1;2;Nuevo Los Pajaritos;2001422;22417;
Numancia;Levante;1;3;Nuevo Los Pajaritos;2004071;24170;
Numancia;Levante;3;1;Nuevo Los Pajaritos;1997172;18762;
Numancia;Levante;3;1;Nuevo Los Pajaritos;2003252;23912;
Numancia;Llagostera;3;2;Nuevo Los Pajaritos;2014162;33099;
Numancia;Lleida;1;0;Nuevo Los Pajaritos;1997352;18961;
Numancia;Lleida;1;0;Nuevo Los Pajaritos;2005242;25587;
Numancia;Lleida;2;2;Nuevo Los Pajaritos;1998372;19830;
Numancia;Logroñés;1;0;Nuevo Los Pajaritos;1997072;18653;
Numancia;Logroñés;2;3;Nuevo Los Pajaritos;1998152;19588;
Numancia;Lorca;0;0;Nuevo Los Pajaritos;2006012;26176;
Numancia;Lorca;1;0;Nuevo Los Pajaritos;2005322;25673;
Numancia;Lugo;0;1;Nuevo Los Pajaritos;2013222;32315;
Numancia;Lugo;3;0;Nuevo Los Pajaritos;2012082;31316;
Numancia;Lugo;6;6;Nuevo Los Pajaritos;2014182;33121;
Numancia;Málaga B;2;1;Nuevo Los Pajaritos;2005202;25540;
Numancia;Málaga B;3;0;Nuevo Los Pajaritos;2003382;24054;
Numancia;Málaga;0;0;Nuevo Los Pajaritos;1998382;19841;
Numancia;Málaga;0;1;Nuevo Los Pajaritos;2004231;24328;
Numancia;Málaga;1;1;Nuevo Los Pajaritos;1999061;19949;
Numancia;Málaga;2;0;Nuevo Los Pajaritos;2006252;26440;
Numancia;Málaga;2;0;Nuevo Los Pajaritos;2008341;27806;
Numancia;Málaga;2;1;Nuevo Los Pajaritos;2007322;27357;
Numancia;Málaga;3;2;Nuevo Los Pajaritos;2000231;20960;
Numancia;Mallorca B;4;1;Nuevo Los Pajaritos;1998332;19787;
Numancia;Mallorca;0;1;Nuevo Los Pajaritos;2008231;27698;
Numancia;Mallorca;0;2;Nuevo Los Pajaritos;2000291;21020;
Numancia;Mallorca;1;1;Nuevo Los Pajaritos;2013382;32494;
Numancia;Mallorca;1;2;Nuevo Los Pajaritos;2004331;24430;
Numancia;Mallorca;1;2;Nuevo Los Pajaritos;2014382;33341;
Numancia;Mallorca;3;1;Nuevo Los Pajaritos;1999221;20108;
Numancia;Mérida;2;1;Nuevo Los Pajaritos;1998012;19435;
Numancia;Mirandés;0;0;Nuevo Los Pajaritos;2012252;31503;
Numancia;Mirandés;0;1;Nuevo Los Pajaritos;2013322;32428;
Numancia;Mirandés;1;0;Nuevo Los Pajaritos;2014282;33231;
Numancia;Mirandés;2;2;Nuevo Los Pajaritos;2015142;33774;
Numancia;Murcia;0;0;Nuevo Los Pajaritos;2005162;25496;
Numancia;Murcia;0;2;Nuevo Los Pajaritos;2002292;23113;
Numancia;Murcia;1;0;Nuevo Los Pajaritos;2001302;22283;
Numancia;Murcia;1;0;Nuevo Los Pajaritos;2011272;30676;
Numancia;Murcia;1;0;Nuevo Los Pajaritos;2012062;31293;
Numancia;Murcia;1;0;Nuevo Los Pajaritos;2013282;32383;
Numancia;Murcia;1;1;Nuevo Los Pajaritos;2009042;28733;
Numancia;Murcia;1;2;Nuevo Los Pajaritos;2006292;26482;
Numancia;Osasuna;0;0;Nuevo Los Pajaritos;1997192;18785;
Numancia;Osasuna;0;0;Nuevo Los Pajaritos;2008051;27518;
Numancia;Osasuna;0;0;Nuevo Los Pajaritos;2014122;33055;
Numancia;Osasuna;1;0;Nuevo Los Pajaritos;2000341;21072;
Numancia;Osasuna;1;3;Nuevo Los Pajaritos;2015182;33818;
Numancia;Osasuna;2;2;Nuevo Los Pajaritos;2004361;24458;
Numancia;Osasuna;3;0;Nuevo Los Pajaritos;1998252;19699;
Numancia;Ourense;4;0;Nuevo Los Pajaritos;1997372;18983;
Numancia;Ourense;4;0;Nuevo Los Pajaritos;1998202;19644;
Numancia;Oviedo;1;0;Nuevo Los Pajaritos;2000011;20740;
Numancia;Oviedo;1;0;Nuevo Los Pajaritos;2015122;33752;
